POI_Query,POI_Categories,POI_Name,POI_Address,POI_Mean_Bayesian_Adj_Rating_Norm,POI_FSQ_Bayesian_Adj_Rating_Norm,POI_FSQ_Bayesian_Adj_Rating,POI_FSQ_Rating,POI_FSQ_Num_Ratings,POI_Yelp_Bayesian_Adj_Rating_Norm,POI_Yelp_Bayesian_Adj_Rating,POI_Yelp_Rating,POI_Yelp_Num_Ratings
Restaurants,"American (Traditional), Coffee & Tea, Mediterranean",Academy Caf,"55 Music Concourse Dr The California Academy Of Sciences San Francisco, CA 94118",0.45699505243872784,,,,,0.45699505243872784,3.5543263314649884,3.0,218.0
Restaurants,Restaurant,Acai R,"1130 Ocean Ave, San Francisco, CA 94112",,,,,,,,,
Restaurants,Restaurants,Ace,"1611 Telegraph Ave Oakland, CA 94612",0.6127234766047598,,,,,0.6127234766047598,3.9017248699100757,3.0,1.0
Restaurants,"Japanese, Sushi Bars",Ace Wasabi  Rock-N-Roll Sushi,"3339 Steiner St San Francisco, CA 94123",0.6461123814227994,,,,,0.6461123814227994,3.9762087465445837,4.0,1043.0
Restaurants,Sushi Restaurant,Ace Wasabis,"3339 Steiner St (btw Lombard & Chestnut), San Francisco, CA 94123",0.5934367263732094,0.5934367263732094,8.093409835498953,8.0,125.0,,,,
"Bars, Restaurants","BBQ Joint, Sports Bar",Ace's,"998 Sutter St (at Hyde St.), San Francisco, CA 94109",0.5836235252703065,0.5330994734014795,7.931465222470007,7.7,174.0,0.6341475771391335,3.94951769420018,4.0,309.0
Restaurants,"Barbeque, Chinese, Noodles",Aceking BBQ,"1820 Clement St San Francisco, CA 94121",0.6250909634456465,,,,,0.6250909634456465,3.9293142253907565,4.0,122.0
"Bars, Restaurants","BBQ Joint, Cocktail Bar, Dive Bar",Acme Bar,"2115 San Pablo Ave (at Addison St), Berkeley, CA 94702",0.5123747128371114,0.5123747128371114,7.87584016225577,7.3,87.0,,,,
"Bars, Restaurants","Cocktail Bars, Sandwiches, Venues & Event Spaces",Acme Bar & Company,"2115 San Pablo Ave Berkeley, CA 94702",0.6352967003590211,,,,,0.6352967003590211,3.952081155104765,4.0,344.0
Restaurants,"Bakery, Restaurant",Acme Bread,"2730 9th St, Berkeley, CA 94710",,,,,,,,,
Restaurants,"Bakery, Mexican Restaurant",Acme Bread Company,"1601 San Pablo Ave (at Cedar St), Berkeley, CA 94702",0.757640627214928,0.757640627214928,8.534131543398296,9.0,142.0,,,,
Restaurants,Mexican Restaurant,Acopio,"399 S 24th St (E William), San Jose, CA 95116",0.6733977798556188,,,,,0.6733977798556188,4.0370769379952804,4.5,99.0
Bars,"Bar, Fast Food Restaurant, Italian Restaurant",Acoustic Bistro,"3277 Sacramento St, San Francisco, CA 94115",,,,,,,,,
Restaurants,Italian Restaurant,Acquerello,"1722 Sacramento St (btwn Polk & Van Ness Ave), San Francisco, CA 94109",0.7151785181907602,0.6083420937700035,8.133415699807344,8.1,138.0,0.8220149426115168,4.368611694130803,4.5,1220.0
Bars,"Italian Restaurant, Pizzeria, Wine Bar",Acquolina,"1600 Stockton St (Union), San Francisco, CA 94133",0.4873225061840899,0.332422194685466,7.39284931530245,5.8,85.0,0.6422228176827138,3.9675319184977393,4.0,672.0
Restaurants,Restaurant,Acre Catering,"3601 Lyon St, San Francisco, CA 94123",,,,,,,,,
"Bars, Restaurants","American (New), Bars, Mediterranean",Acre Kitchen & Bar,"5655 College Ave Rockridge Market Hall Oakland, CA 94618",0.6162423589117282,,,,,0.6162423589117282,3.9095747828398935,4.0,20.0
Bars,Beer Garden,Action House,"3030 Acton St (One Block South Of Ashby), Berkeley, CA 94702",0.6009087190227278,0.6009087190227278,8.113464592694285,7.3,10.0,,,,
Restaurants,"Café, Sandwich Restaurant",Ada's Cafe,"3075 Adeline St, Berkeley, CA 94703",0.6167897496063525,,,,,0.6167897496063525,3.910795900489348,4.0,25.0
Restaurants,"Asian Fusion, Burgers, Food Trucks",Adam's Grub Truck,"San Francisco, CA 94158",0.6365027216921327,,,,,0.6365027216921327,3.954771544163155,4.0,385.0
Restaurants,Barbeque,Adam's Smoked Meats,"2351 Taylor St San Francisco, CA 94133",0.6298896322243008,,,,,0.6298896322243008,3.9400190824463266,4.5,22.0
Restaurants,"African Restaurant, Ethiopian Restaurant, Fast Food Restaurant",Addis Ethiopian Restaurant,"6100 Telegraph Ave, Oakland, CA 94609",0.649304686599103,0.6565019234704579,8.262676224611717,8.6,54.0,0.6421074497277481,3.9672745559824945,4.0,664.0
Restaurants,"Desserts, Soul Food",Adeline Collective,"3801 San Pablo Ave Emeryville, CA 94608",0.6101342346115787,,,,,0.6101342346115787,3.8959487960242143,1.0,1.0
Restaurants,"Empanadas, Pizza",Adeline Food Hall,"5333 Adeline St Oakland, CA 94608",0.5993124485981779,,,,,0.5993124485981779,3.871807585679642,2.0,6.0
Restaurants,"Bakery, Latin American Restaurant",Adelita's Cakes Con Sabores Nicaraguense,"3780 Mission St, San Francisco, CA 94110",,,,,,,,,
Restaurants,Indian,Aditi Indian Cuisine,"1101 Valencia St San Francisco, CA 94110",0.7089989617157558,,,,,0.7089989617157558,4.116495956144101,4.5,191.0
Restaurants,"Eritrean, Ethiopian",Admas,"1910 Park Blvd Oakland, CA 94606",0.6177060073488222,,,,,0.6177060073488222,3.9128398857301776,4.5,5.0
Restaurants,"Japanese, Specialty Food",Aedan Koji Kitchen,"613 York St San Francisco, CA 94110",0.634344429650291,,,,,0.634344429650291,3.9499568322382848,5.0,15.0
"Bars, Restaurants","American Restaurant, BBQ Joint, Hotel Bar",Affinity Restaurant & Bar,"300 Almaden Blvd, San Jose, CA 95110",0.5261375223332467,0.49582449319344535,7.831419530163133,5.9,30.0,0.5564505514730481,3.7761913839746892,3.0,57.0
Restaurants,"Afghan Restaurant, Mexican Restaurant",Afghan Burrito,"3015 Adeline St, Oakland, CA 94608",,,,,,,,,
Restaurants,Afghan Restaurant,Afghan Burrito,"2309 San Pablo Ave, Berkeley, CA 94702",0.7660738621666847,,,,,0.7660738621666847,4.243818486406219,5.0,155.0
Bars,Bar,After Hours Bar,"333 Bush St, San Francisco, CA 94104",,,,,,,,,
Restaurants,Restaurant,After Hours Formalwear,"3251 20th Ave, San Francisco, CA 94132",,,,,,,,,
Bars,"Burgers, Cocktail Bars, Salad",Afterwork Bar,"409 Gough St San Francisco, CA 94102",0.6186436188142004,,,,,0.6186436188142004,3.9149315067970836,4.0,43.0
Restaurants,"Latin American Restaurant, Mexican Restaurant",Agave Uptown,"2135 Franklin St (at 22nd St), Oakland, CA 94612",0.567028985381931,0.49289421179966003,7.823554682775984,7.1,82.0,0.641163758964202,3.965169373234029,4.0,603.0
Restaurants,Italian Restaurant,Agrodolce,"1730 Shattuck Ave, Berkeley, CA 94709",0.5844144813229616,0.5844144813229616,8.069194215606558,7.6,34.0,,,,
Restaurants,Italian,Agrodolce Osteria,"1730 Shattuck Ave Berkeley, CA 94709",0.4955820632213241,,,,,0.4955820632213241,3.6404061285259717,3.5,649.0
Restaurants,"Seafood Restaurant, Taco Restaurant",Aguachiles El Tamarindo,"3053 International Blvd, Oakland, CA 94601",0.6359024222161765,,,,,0.6359024222161765,3.9534323977504604,4.0,364.0
Restaurants,"American Restaurant, Burger Joint, Fast Food Restaurant",Ahn's Quarter Pound Burger,"439 Grand Ave (at Bellevue Ave), Oakland, CA 94610",0.6122902498705411,0.5871000611610243,8.076402286345827,7.7,39.0,0.6374804385800581,3.956952632295892,4.0,422.0
Restaurants,"Halal, Middle Eastern, Moroccan",Aicha Moroccan Cuisine,"1303 Polk St San Francisco, CA 94109",0.6407929135973597,,,,,0.6407929135973597,3.964342092414101,4.0,581.0
Bars,"Coffee & Tea, Wine Bars",Ain't Normal Cafe,"5701 College Ave Oakland, CA 94618",0.6705567739273426,,,,,0.6705567739273426,4.030739229818482,4.5,93.0
Restaurants,"Asian Restaurant, Hawaiian Restaurant",Aina,"900 22nd St, San Francisco, CA 94107",,,,,,,,,
Bars,"Cocktail Bar, Lounge, Restaurant",Air Bar & Lounge,"492 9th St, Oakland, CA 94607",,,,,,,,,
"Bars, Restaurants","Airport Lounges, Parking, Sushi Bars",Airport Parking at Doubletree San Jose,"2050 Gateway Pl San Jose, CA 95110",0.6031410262198974,,,,,0.6031410262198974,3.880348366062104,2.5,6.0
Restaurants,Ramen,Ajisen Ramen,"865 Market St Ste C-12 865 San Francisco, CA 94103",0.4771105309953129,,,,,0.4771105309953129,3.599199885461982,3.5,1062.0
Restaurants,Japanese,Akari Japanese Bistro,"1155 Folsom St San Francisco, CA 94103",0.6263721753753424,,,,,0.6263721753753424,3.9321723494242997,5.0,9.0
Restaurants,"Japanese, Soup, Taiwanese",Aki Japanese Restaurant,"2505 Hearst Ave Ste C Berkeley, CA 94709",0.5677259395569718,,,,,0.5677259395569718,3.8013444885651526,3.5,118.0
"Bars, Restaurants","Creperie, Karaoke Bar, Sushi Restaurant",Akiba,"3141 Clement St (33rd Ave.), San Francisco, CA 94121",0.5799358628628124,0.5444396007573662,7.961902016422302,6.3,21.0,0.6154321249682585,3.907767315196993,4.5,2.0
Restaurants,"Japanese, Sushi Bars",Akiko's Restaurant,"430 Folsom St San Francisco, CA 94105",0.6503962608752705,,,,,0.6503962608752705,3.9857652129933596,4.0,1975.0
Restaurants,Sushi Bars,Akiko's Sushi Bar,"542 Mason St Ste A San Francisco, CA 94102",0.5037332687594643,,,,,0.5037332687594643,3.658589815323549,3.5,535.0
Restaurants,"Asian Restaurant, Sushi Restaurant",Akira Japanese Restaurant,"1634 Bush St (Franklin), San Francisco, CA 94109",0.6210006190447372,0.6031863588617471,8.119577756356577,8.0,59.0,0.6388148792277273,3.959929498806451,4.0,479.0
Restaurants,Mexican,Al Carajo,"3224 1/2 22nd St San Francisco, CA 94110",0.6738433917185054,,,,,0.6738433917185054,4.038071007708049,5.0,48.0
Restaurants,Middle Eastern,Al Fanous,"3170 16th St San Francisco, CA 94103",0.612332880313218,,,,,0.612332880313218,3.900853528781888,3.5,3.0
Restaurants,"Egyptian, Halal",Al Masri,"4031 Balboa St San Francisco, CA 94121",0.537418624617138,,,,,0.537418624617138,3.733735014118356,3.5,252.0
Restaurants,Diner,Al's Cafe,"3286 Mission St (29th), San Francisco, CA 94110",,,,,,,,,
Restaurants,"American Restaurant, New American Restaurant, Seafood Restaurant",Al's Place,"1499 Valencia St (at 26th St), San Francisco, CA 94110",0.5467642452615272,0.5467642452615272,7.968141340158711,7.9,496.0,,,,
Restaurants,"American (Traditional), Breakfast & Brunch, Burgers",Al's Super Cafe,"3286 Mission St San Francisco, CA 94110",0.552925965723405,,,,,0.552925965723405,3.768328747820708,3.5,175.0
Restaurants,Pakistani,Al-Maida Pakistani Restaurant,"5650 Market St Oakland, CA 94608",0.6705567739273426,,,,,0.6705567739273426,4.030739229818482,4.5,93.0
Restaurants,"Egyptian Restaurant, Mediterranean Restaurant, Middle Eastern Restaurant",Al-Masri Egyptian Restaurant,"4031 Balboa St, San Francisco, CA 94121",0.581586866503389,0.581586866503389,8.061604924327998,5.9,8.0,,,,
Restaurants,"American Restaurant, Seafood Restaurant",Alamar Kitchen & Bar,"100 Grand Ave, Oakland, CA 94612",0.5990755463930661,0.5576929283741596,7.9974738216759,7.6,72.0,0.6404581644119727,3.9635953348560515,4.0,562.0
Bars,Lounge,Alameda County Bar Association,"70 Washington St, Oakland, CA 94607",,,,,,,,,
Bars,"Bars, Cinema, Dinner Theater",Alamo Drafthouse Cinema New Mission,"2550 Mission St San Francisco, CA 94110",0.48175189938964486,,,,,0.48175189938964486,3.6095538372547327,3.5,929.0
Restaurants,"American Restaurant, Coffee Shop, Sandwich Restaurant",Alamo Square Cafe,"711 Fillmore St (at Hayes St.), San Francisco, CA 94117",0.5287223184996365,0.42864175997047493,7.6511017132562475,6.5,78.0,0.628802877028798,3.9375947519582537,4.0,184.0
Bars,Speakeasy,Alamo Square Hideout,"995 Steiner St (Mcallister), San Francisco, CA 94117",,,,,,,,,
Restaurants,"Food Stands, Shopping",Alamo Square Neighborhood Association Flea Market,"700 Scott St San Francisco, CA 94115",0.6118183845664704,,,,,0.6118183845664704,3.8997057930912877,3.5,4.0
Restaurants,Seafood,Alamo Square Seafood Grill,"803 Fillmore St San Francisco, CA 94117",0.6428524928060667,,,,,0.6428524928060667,3.9689365960234992,4.0,718.0
Restaurants,"Fast Food Restaurant, Ice Cream Parlor",Alawdi's Mini Mart and Kitchen,"3841 West St, Oakland, CA 94608",,,,,,,,,
Restaurants,"Convenience Stores, Fast Food, Ice Cream & Frozen Yogurt",Alawdi's Mini Mart and Kitchen,"3841 W St Oakland, CA 94608",0.6140180976013503,,,,,0.6140180976013503,3.904612906853006,4.0,1.0
Restaurants,Deli,Albert & Eve Organics Co.,"2050 Galvez Ave, San Francisco, CA 94124",,,,,,,,,
Funeral Homes,Funeral Home,Albert Brown Mortuary,"3476 Piedmont Ave, Oakland, CA 94611",,,,,,,,,
Funeral Homes,Funeral Services & Cemeteries,Albert Brown Mortuary,"2850 Telegraph Avenue Oakland, CA 94609",0.5961740034820849,,,,,0.5961740034820849,3.864806350984309,2.5,10.0
Restaurants,"Persian/Iranian, Salad, Sandwiches",Alborz,"2175 Allston Way Berkeley, CA 94704",0.6192239576403633,,,,,0.6192239576403633,3.9162261250473587,4.0,49.0
"Bars, Restaurants","Cocktail Bar, Lounge, Restaurant",Alchemist Bar & Lounge,"679 3rd St (Townsend St), San Francisco, CA 94107",0.5128588785394668,0.3847541168930139,7.533307696709588,7.3,474.0,0.6409636401859197,3.964722948816245,4.0,591.0
Bars,"American (Traditional), Beer Gardens, Cocktail Bars",Alchemist Cocktail Garden,"685 3rd St San Francisco, CA 94107",0.6159066714042251,,,,,0.6159066714042251,3.9088259320754593,4.0,17.0
Bars,Hotel Bar,Ale Industries,"3096 E 10th St, Oakland, CA 94601",0.6022604854663547,0.6022604854663547,8.117092720970547,8.0,64.0,,,,
Bars,"Spanish, Tapas/Small Plates, Wine Bars",Alegrias,"2018 Lombard St San Francisco, CA 94123",0.6447427023020775,,,,,0.6447427023020775,3.9731532701456818,4.0,885.0
Restaurants,"Coffee Shop, Fast Food Restaurant, Tea Room",Alem's Coffee,"5353 Claremont Ave, Oakland, CA 94618",0.6280006191484562,0.5670481560550149,8.022583163781409,6.6,17.0,0.6889530822418974,4.071777663588594,4.5,135.0
Restaurants,Steakhouse,Alexander's Steakhouse,"448 Brannan St (btwn 3rd & 4th St), San Francisco, CA 94107",0.6262973981578874,0.602435265438354,8.11756182875283,8.1,422.0,0.650159530877421,3.9852371163681,4.0,1892.0
Restaurants,"Food Trucks, Tacos",Alfaro Catering,"332 Valencia St San Francisco, CA 94103",0.6352411321017056,,,,,0.6352411321017056,3.951957193589848,4.5,30.0
Restaurants,Seafood,Alfonso Scunatelli's Famous Fishwich,"Pier 43 1/2 San Francisco, CA 94133",0.5896100468778688,,,,,0.5896100468778688,3.8501634947239096,3.0,22.0
Restaurants,"Indian, Pakistani, Pizza",Alhamra,"3083 16th St San Francisco, CA 94103",0.5034116827166053,,,,,0.5034116827166053,3.657872422067489,3.5,539.0
Restaurants,Mediterranean,Ali's Gyro Lab,"1338 Polk St San Francisco, CA 94109",0.5993124485981779,,,,,0.5993124485981779,3.871807585679642,2.0,6.0
Restaurants,Mexican Restaurant,Alibertos Jr Fresh Mex,"2996 Telegraph Ave (at Ashby Ave), Berkeley, CA 94705",,,,,,,,,
Restaurants,Mexican,Alibertos Jr. Mexican Food,"2996 Telegraph Ave Berkeley, CA 94705",0.5929942656090379,,,,,0.5929942656090379,3.8577130005208295,3.5,45.0
Bars,"Lounge, New American Restaurant",Alibi Restaurant and Lounge,"142 Minna St, San Francisco, CA 94105",,,,,,,,,
Restaurants,Restaurant,Alice Street Bakery Caf,"251 10th St (Alice), Oakland, CA 94607",0.6536173556208791,0.5929533326575536,8.092112411364328,7.1,12.0,0.7142813785842046,4.1282799571020785,4.5,208.0
Restaurants,Chinese Restaurant,Alice's Restaurant,"1599 Sanchez St (at 29th St), San Francisco, CA 94131",0.5962055899203613,0.5575923527184489,7.99720387757268,7.4,48.0,0.6348188271222738,3.9510151168083074,4.0,329.0
Bars,"American (New), American (Traditional), Cocktail Bars",Aliment,"786 Bush St San Francisco, CA 94108",0.6438268887333733,,,,,0.6438268887333733,3.9711102757664616,4.0,798.0
Restaurants,"Delis, Specialty Food",Alimentari Aurora,"1415 18th St San Francisco, CA 94107",0.6445699933808234,,,,,0.6445699933808234,3.9727679915612395,5.0,23.0
Restaurants,"Gelato, Italian, Sandwiches",Alimento,"507 Columbus Ave San Francisco, CA 94133",0.8017970784754443,,,,,0.8017970784754443,4.323509738665919,4.5,820.0
Restaurants,"Food Court, Food Delivery Services",All Day Kitchens,"741 Diamond St San Francisco, CA 94114",0.6025738688958463,,,,,0.6025738688958463,3.879083153070327,3.5,23.0
Restaurants,"Food Court, Food Delivery Services",All Day Kitchens,"1812 University Ave Unit A Berkeley, CA 94703",0.6082977881074543,,,,,0.6082977881074543,3.891852056235817,3.5,11.0
Restaurants,"Food Court, Food Delivery Services",All Day Kitchens,"483 Sacramento St San Francisco, CA 94111",0.6209055976997555,,,,,0.6209055976997555,3.919977523046485,5.0,5.0
Restaurants,Pizzeria,All Good Pizza,"1408 Hudson Ave, San Francisco, CA 94124",,,,,,,,,
Restaurants,Pizzeria,All Good Pizza,"1605 Jerrold Ave (3rd St), San Francisco, CA 94124",0.7010352807492561,0.6734732336501807,8.308227059697582,8.6,90.0,0.7285973278483314,4.160215937174087,4.5,260.0
Restaurants,Restaurant,All Nite Pizza,"5155 3rd St, San Francisco, CA 94124",0.6063474457597363,,,,,0.6063474457597363,3.887501237914157,3.5,15.0
Restaurants,"Breakfast & Brunch, Coffee & Tea, Donuts",All Star Cafe,"98 9th St San Francisco, CA 94103",0.6306307665987907,,,,,0.6306307665987907,3.9416724029616277,4.0,221.0
Restaurants,"Coffee & Tea, Donuts, Sandwiches",All Star Cafe,"1500 Market St San Francisco, CA 94102",0.561072331140772,,,,,0.561072331140772,3.7865016372902347,3.5,142.0
Restaurants,"Café, Chinese Restaurant, Donut Shop",All Star Donuts & Burgers,"898 W Grand Ave (Market St), Oakland, CA 94607",,,,,,,,,
Restaurants,"Coffee & Tea, Donuts, Fast Food",All Stars Donuts,"399 5th St San Francisco, CA 94107",0.5632161568562195,,,,,0.5632161568562195,3.7912840777741468,3.5,134.0
Restaurants,"Ramen, Sushi Bars",Alley Kitchens,"2309 Telegraph Ave Berkeley, CA 94704",0.5674349712625295,,,,,0.5674349712625295,3.800695397297682,3.5,119.0
Restaurants,African,Alloko Garden,"2353 E 12th St Oakland, CA 94601",0.6145064169978889,,,,,0.6145064169978889,3.90570224841387,4.0,5.0
Restaurants,Chinese Restaurant,Allstar Chinese Food & American Food,"898 W Grand Ave, Oakland, CA 94607",,,,,,,,,
Restaurants,"Bagel Shop, Donut Shop, Sandwich Restaurant",Allstar Donuts,"901 Clement St (10th Ave), San Francisco, CA 94118",0.5800492403271431,0.5264457306328638,7.913606640171564,7.5,105.0,0.6336527500214225,3.948413835232902,4.0,295.0
Restaurants,"Coffee & Tea, Juice Bars & Smoothies, Sandwiches",Alma,"225 Stockton Ave San Francisco, CA 94108",0.612332880313218,,,,,0.612332880313218,3.900853528781888,3.5,3.0
Bars,Bars,Alma Tequileria,"100 N Almaden Ave San Jose, CA 95110",0.6007479027574423,,,,,0.6007479027574423,3.8750097928528278,3.5,27.0
Bars,Beer Garden,Almanac Beer Company,"Ferry Building Marketplace, San Francisco, CA 94111",,,,,,,,,
Restaurants,"Gelato, Ice Cream & Frozen Yogurt, Italian",Almare Gelato,"2495 Bancroft Way Berkeley, CA 94704",0.6140180976013503,,,,,0.6140180976013503,3.904612906853006,4.0,1.0
"Bars, Restaurants","American Restaurant, Cocktail Bar",Almond & Oak,"3311 Grand Ave, Oakland, CA 94610",0.6727692980000652,0.6340126843104945,8.202315320631184,8.6,19.0,0.711525911689636,4.122133069165382,4.5,199.0
Restaurants,"Asian Fusion, Breakfast & Brunch, Chicken Wings",Alnico,"1050 Valencia St San Francisco, CA 94110",0.6393641523401963,,,,,0.6393641523401963,3.9611548157484338,4.0,505.0
Restaurants,"Barbeque, Chinese, Hawaiian",Aloha BBQ,"4935 Mission St San Francisco, CA 94112",0.4734588133541562,,,,,0.4734588133541562,3.5910536438356013,3.0,183.0
Bars,"Cocktail Bar, Dive Bar, Lounge",Aloha Club,"952 Fruitvale Ave, Oakland, CA 94601",0.6347755161777443,0.6161235215989052,8.154300978080695,8.1,17.0,0.6534275107565835,3.992527316855062,4.5,60.0
Restaurants,"Bubble Tea Shop, Poke Restaurant",Aloha Fresh,"225 Jackson St, San Jose, CA 95112",0.7636610109062049,,,,,0.7636610109062049,4.238435904479606,4.5,441.0
Restaurants,Restaurant,Aloha Hawaiian Barbecue,"4935 Mission St, San Francisco, CA 94112",,,,,,,,,
Bars,"Deli, Pizzeria, Wine Bar",Altalena Vinoteca,"448 Beach St, San Francisco, CA 94133",,,,,,,,,
Restaurants,Mexican,Altena Restaurant,"3346 Mission St San Francisco, CA 94110",0.5819026865162422,,,,,0.5819026865162422,3.83296993652002,3.5,74.0
"Bars, Restaurants","Italian Restaurant, Seafood Restaurant, Wine Bar",Altovino,"1358 Mason St (Pacific), San Francisco, CA 94133",0.6606314598137732,0.6210237765104573,8.167453215650514,8.2,43.0,0.7002391431170893,4.096954577012336,4.5,165.0
Restaurants,"Convenience Stores, Delis",Amal's Deli,"1416 Haight St San Francisco, CA 94117",0.6422374877274797,,,,,0.6422374877274797,3.9675646443930783,4.5,41.0
Restaurants,Italian,Amalfi's Grill,"1740 N 1st St San Jose, CA 95112",0.5927489965767527,,,,,0.5927489965767527,3.8571658550411394,2.5,12.0
Restaurants,"Noodles, Ramen",Amami,"430 Geary St San Francisco, CA 94102",0.630160721735829,,,,,0.630160721735829,3.9406238281797856,4.0,211.0
